Sample_no,RSN,fc_(MPa),fy_(MPa),Ab_(m2),Ac_(m2),Lx_(m),Ly_(m),Lz_(m),Nx,Ny,Nz,Ap_(m2),AR,Kfc,ρ,Tm_(sec),PGA_(g),PGV_(cm/sec),PGV/PGA_(sec),A_RMS_(g),V_RMS_(cm/sec),IA,CAV_(cm/sec),Tpred_(sec),Dsig_(sec),Sa(T1)_(g),T1_(s),T2_(s),T3_(s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR,Max_Park_Ang_DI_storey,Park_Ang_DI
328,960,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.02768,0.36583,0.34844,0.31605,0.5777,0.44501,0.42481,2612.289,0.975,0.761,0,0,0.975,6.766,6.766
328,962,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.93254,0.36583,0.34844,0.31605,0.51693,0.44107,0.40883,2840.734,1.219,0.852,0,0,1.219,24.634,24.634
328,990,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,1.06491,0.36583,0.34844,0.31605,0.61345,0.46701,0.44333,2737.886,1.05,0.825,0,0,1.05,9.38,9.38
328,998,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.93458,0.36583,0.34844,0.31605,0.58826,0.45262,0.42913,2736.898,1.085,0.84,0,0,1.085,10.3,10.3
328,1045,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.91194,0.36583,0.34844,0.31605,0.59278,0.45378,0.4319,2716.819,1.04,0.709,0,0,1.04,8.74,8.74
328,1052,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87729,0.36583,0.34844,0.31605,0.60998,0.46271,0.44235,2576.493,0.916,0.813,0,0,0.916,5.535,5.535
328,2476,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.67559,0.36583,0.34844,0.31605,0.5618,0.42468,0.40581,2119.546,0.694,0.582,0,0,0.694,0,0
328,2510,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.69455,0.36583,0.34844,0.31605,0.60747,0.46234,0.43877,2579.537,0.954,0.748,0,0,0.954,6.299,6.299
328,2990,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,1.00374,0.36583,0.34844,0.31605,0.62178,0.47845,0.45335,2911.412,1.323,0.935,0,0,1.323,28.527,28.527
328,3282,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.72791,0.36583,0.34844,0.31605,0.61507,0.46826,0.44481,2808.464,1.119,0.83,0,0,1.119,11.657,11.657
328,3285,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88843,0.36583,0.34844,0.31605,0.61379,0.46851,0.44489,2782.955,1.141,0.816,0,0,1.141,20.728,20.728
328,3319,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.89483,0.36583,0.34844,0.31605,0.6248,0.4799,0.45411,2929.432,1.357,0.997,0,0,1.357,28.217,14.201
328,3749,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.90548,0.36583,0.34844,0.31605,0.57364,0.44881,0.42646,2838.203,1.185,0.852,0,0,1.185,15.929,15.929
328,4199,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.65753,0.36583,0.34844,0.31605,0.61252,0.4611,0.44162,2617.173,0.99,0.798,0,0,0.99,6.923,6.923
328,4455,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.93431,0.36583,0.34844,0.31605,0.61129,0.46266,0.43938,2604.065,0.988,0.815,0,0,0.988,6.882,6.882
328,4458,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.93016,0.36583,0.34844,0.31605,0.61616,0.46745,0.4437,2737.609,1.115,0.815,0,0,1.115,15.946,15.946
328,4863,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.86394,0.36583,0.34844,0.31605,0.60502,0.45853,0.43653,2459.611,0.857,0.761,0,0,0.857,2.812,2.812
328,5117,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.89593,0.36583,0.34844,0.31605,0.61316,0.46751,0.44332,2943.57,1.363,0.92,0,0,1.363,26.112,26.112
328,5259,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.81239,0.36583,0.34844,0.31605,0.61451,0.46772,0.4438,2669.113,1.024,0.809,0,0,1.024,8.722,8.722
328,5470,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.97093,0.36583,0.34844,0.31605,0.61727,0.46494,0.44427,2838.779,1.16,0.855,0,0,1.16,17.706,17.706
328,5665,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.89799,0.36583,0.34844,0.31605,0.60095,0.45859,0.43558,2879.52,1.229,0.856,0,0,1.229,18.441,18.441
328,5676,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.66735,0.36583,0.34844,0.31605,0.58749,0.44068,0.42316,2263.224,0.765,0.645,0,0,0.765,0.483,0.483
328,5814,20,500,0.08875,0.1024,3,4,3.1,5,5,2,300,0.75,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.87196,0.36583,0.34844,0.31605,0.61467,0.46875,0.44444,2609.753,1.005,0.848,0,0,1.005,8.742,8.742
329,139,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.93524,0.37034,0.35053,0.32154,0.60898,0.46593,0.45359,3178.903,1.086,0.91,0,0,1.086,10.518,10.518
329,334,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.69788,0.37034,0.35053,0.32154,0.6117,0.46334,0.45206,3060.622,0.981,0.755,0,0,0.981,6.669,6.669
329,410,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.89395,0.37034,0.35053,0.32154,0.62319,0.47169,0.45929,3303.711,1.153,0.878,0,0,1.153,14.128,14.128
329,496,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.8984,0.37034,0.35053,0.32154,0.59048,0.45131,0.44108,2985.584,0.943,0.759,0,0,0.943,6.463,6.463
329,949,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.87623,0.37034,0.35053,0.32154,0.62465,0.46922,0.46202,3314.374,1.18,0.824,0,0,1.18,16.575,16.575
329,960,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.01622,0.37034,0.35053,0.32154,0.59681,0.45864,0.44642,3212.795,1.099,0.825,0,0,1.099,11.071,11.071
329,962,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.94132,0.37034,0.35053,0.32154,0.54189,0.45028,0.42588,3401.391,1.312,0.868,0,0,1.312,30.538,30.538
329,990,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,1.05738,0.37034,0.35053,0.32154,0.62503,0.47694,0.46354,3267.923,1.109,0.887,0,0,1.109,12.316,12.316
329,998,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.95482,0.37034,0.35053,0.32154,0.59519,0.45371,0.44265,3211.229,1.094,0.843,0,0,1.094,10.581,10.581
329,1045,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.89723,0.37034,0.35053,0.32154,0.59872,0.45823,0.44655,3238.782,1.08,0.726,0,0,1.08,10.207,10.207
329,1052,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87938,0.37034,0.35053,0.32154,0.61878,0.46619,0.45779,3028.962,0.95,0.835,0,0,0.95,6.899,6.899
329,2476,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.67293,0.37034,0.35053,0.32154,0.57361,0.43201,0.42245,2533.249,0.719,0.606,0,0,0.719,0,0
329,2510,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.70194,0.37034,0.35053,0.32154,0.61848,0.46744,0.45593,3115.833,1.019,0.785,0,0,1.019,8.786,8.786
329,2990,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,1.05806,0.37034,0.35053,0.32154,0.62898,0.48062,0.46723,3408.501,1.332,0.904,0,0,1.332,32.305,32.305
329,3282,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.77393,0.37034,0.35053,0.32154,0.62503,0.47446,0.46319,3323.505,1.182,0.852,0,0,1.182,15.342,15.342
329,3285,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.89375,0.37034,0.35053,0.32154,0.62081,0.47234,0.45995,3242.28,1.204,0.833,0,0,1.204,26.285,26.285
329,3319,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.89855,0.37034,0.35053,0.32154,0.63213,0.48342,0.46769,3397.315,1.328,1.002,0,0,1.328,27.12,13.674
329,3749,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.90732,0.37034,0.35053,0.32154,0.57494,0.44852,0.43676,3314.101,1.187,0.851,0,0,1.187,16.196,16.196
329,4199,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.6586,0.37034,0.35053,0.32154,0.6221,0.46535,0.45641,3102.862,1.014,0.802,0,0,1.014,7.734,7.734
329,4455,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.93726,0.37034,0.35053,0.32154,0.62017,0.4704,0.45862,3010.801,0.974,0.828,0,0,0.974,6.441,6.441
329,4458,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.94519,0.37034,0.35053,0.32154,0.62413,0.47603,0.46288,3228.559,1.157,0.839,0,0,1.157,18.038,18.038
329,4863,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.87428,0.37034,0.35053,0.32154,0.59652,0.4571,0.44704,3080.752,1.022,0.816,0,0,1.022,9.513,9.513
329,5117,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.90267,0.37034,0.35053,0.32154,0.62299,0.47273,0.45978,3462.047,1.416,0.94,0,0,1.416,29.438,29.438
329,5259,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.80449,0.37034,0.35053,0.32154,0.6222,0.47068,0.45832,3119.38,1.028,0.812,0,0,1.028,9.177,9.177
329,5470,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.97202,0.37034,0.35053,0.32154,0.62945,0.47494,0.46541,3279.715,1.146,0.915,0,0,1.146,19.043,19.043
329,5665,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.89732,0.37034,0.35053,0.32154,0.60433,0.46002,0.44727,3405.197,1.288,0.869,0,0,1.288,20.86,20.86
329,5676,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.67453,0.37034,0.35053,0.32154,0.6021,0.44795,0.44155,2785.544,0.83,0.702,0,0,0.83,1.477,1.477
329,5814,20,500,0.08875,0.1024,3,4,3.1,6,5,2,360,0.9,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.87942,0.37034,0.35053,0.32154,0.62481,0.47344,0.45981,3131.532,1.061,0.894,0,0,1.061,11.66,11.66
330,139,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.87422,0.31655,0.30055,0.26978,0.48965,0.39574,0.39101,577.875,0.787,0.625,0,0,0.787,1.474,1.474
330,334,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.62691,0.31655,0.30055,0.26978,0.4536,0.36811,0.36415,419.627,0.507,0.42,0,0,0.507,0,0
330,410,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.90186,0.31655,0.30055,0.26978,0.47179,0.3758,0.37457,491.099,0.629,0.522,0,0,0.629,0,0
330,496,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88195,0.31655,0.30055,0.26978,0.47987,0.38313,0.3812,515.095,0.674,0.558,0,0,0.674,0,0
330,949,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.97468,0.31655,0.30055,0.26978,0.49274,0.39312,0.39218,578.4,0.799,0.665,0,0,0.799,1.505,1.505
330,960,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.99272,0.31655,0.30055,0.26978,0.48035,0.38901,0.38266,557.996,0.756,0.632,0,0,0.756,0.855,0.855
330,962,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.85924,0.31655,0.30055,0.26978,0.39452,0.3583,0.33337,549.001,0.728,0.578,0,0,0.728,0.48,0.48
330,990,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.93751,0.31655,0.30055,0.26978,0.49148,0.39367,0.39155,568.789,0.776,0.649,0,0,0.776,1.102,1.102
330,998,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.89996,0.31655,0.30055,0.26978,0.47386,0.38143,0.3776,510.652,0.654,0.559,0,0,0.654,0,0
330,1045,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.87397,0.31655,0.30055,0.26978,0.48127,0.38279,0.38079,519.38,0.682,0.562,0,0,0.682,0,0
330,1052,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87617,0.31655,0.30055,0.26978,0.47691,0.37853,0.37803,500.427,0.648,0.533,0,0,0.648,0,0
330,2476,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.75992,0.31655,0.30055,0.26978,0.43777,0.3618,0.35459,406.384,0.479,0.385,0,0,0.479,0,0
330,2510,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.78687,0.31655,0.30055,0.26978,0.44897,0.36478,0.3613,403.81,0.478,0.395,0,0,0.478,0,0
330,2990,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.83482,0.31655,0.30055,0.26978,0.4883,0.38941,0.38846,529.971,0.705,0.615,0,0,0.705,0.156,0.156
330,3282,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.6758,0.31655,0.30055,0.26978,0.47578,0.37792,0.377,485.517,0.621,0.536,0,0,0.621,0,0
330,3285,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.87388,0.31655,0.30055,0.26978,0.48915,0.39125,0.38976,547.247,0.733,0.606,0,0,0.733,0.737,0.737
330,3319,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.99844,0.31655,0.30055,0.26978,0.47886,0.38053,0.37965,493,0.635,0.557,0,0,0.635,0,0
330,3749,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.89962,0.31655,0.30055,0.26978,0.44986,0.37154,0.36425,512.156,0.669,0.576,0,0,0.669,0,0
330,4199,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.64383,0.31655,0.30055,0.26978,0.44803,0.36495,0.36111,377.422,0.448,0.413,0,0,0.448,0,0
330,4455,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.94019,0.31655,0.30055,0.26978,0.48424,0.38717,0.38457,521.38,0.694,0.595,0,0,0.694,0,0
330,4458,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.89886,0.31655,0.30055,0.26978,0.48297,0.38486,0.38313,516.971,0.681,0.574,0,0,0.681,0,0
330,4863,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.88378,0.31655,0.30055,0.26978,0.47757,0.38135,0.37835,500.334,0.65,0.543,0,0,0.65,0,0
330,5117,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.89279,0.31655,0.30055,0.26978,0.48686,0.38986,0.38746,570.27,0.758,0.576,0,0,0.758,0.957,0.957
330,5259,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.70724,0.31655,0.30055,0.26978,0.45872,0.36809,0.36702,426.498,0.516,0.423,0,0,0.516,0,0
330,5470,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.88008,0.31655,0.30055,0.26978,0.48641,0.38824,0.38665,533.812,0.714,0.614,0,0,0.714,0.244,0.244
330,5665,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.87191,0.31655,0.30055,0.26978,0.48752,0.38983,0.38762,562.832,0.755,0.596,0,0,0.755,0.822,0.822
330,5676,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.62718,0.31655,0.30055,0.26978,0.43823,0.36206,0.35557,365.061,0.418,0.364,0,0,0.418,0,0
330,5814,20,500,0.08875,0.1024,4,3,3.1,2,2,2,48,1.33333,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.89451,0.31655,0.30055,0.26978,0.4861,0.38955,0.3871,572.498,0.759,0.572,0,0,0.759,0.912,0.912
331,139,20,500,0.08875,0.1024,4,3,3.1,3,2,2,72,2,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.84497,0.32497,0.31669,0.27851,0.50837,0.41588,0.40557,780.18,0.798,0.683,0,0,0.798,1.611,1.611
331,334,20,500,0.08875,0.1024,4,3,3.1,3,2,2,72,2,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.63651,0.32497,0.31669,0.27851,0.48665,0.39552,0.38171,594.7,0.551,0.454,0,0,0.551,0,0
331,410,20,500,0.08875,0.1024,4,3,3.1,3,2,2,72,2,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.91603,0.32497,0.31669,0.27851,0.50563,0.4089,0.39274,675.899,0.671,0.596,0,0,0.671,0,0
331,496,20,500,0.08875,0.1024,4,3,3.1,3,2,2,72,2,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.8803,0.32497,0.31669,0.27851,0.47334,0.38962,0.38669,769.961,0.801,0.679,0,0,0.801,1.66,1.66
331,949,20,500,0.08875,0.1024,4,3,3.1,3,2,2,72,2,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.93779,0.32497,0.31669,0.27851,0.5285,0.4308,0.41973,832.479,0.91,0.748,0,0,0.91,4.786,4.786
331,960,20,500,0.08875,0.1024,4,3,3.1,3,2,2,72,2,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.0162,0.32497,0.31669,0.27851,0.52432,0.42585,0.41433,856.779,0.988,0.813,0,0,0.988,6.808,6.808
